Id,connectivity_type,region,hub,hostname,ip_management,brand,model,serial_number,ot,installation_date,config_status,comments,remote_device,remote_ports,uplink_ports,Created at,Updated at,end_of_support,firmware_version
372,Acceso,LITORAL,ROH,SCO2-ROH-TRANSITION,10.106.90.6,Transition,SM24-100SFP-AH,1013000016,,,Instalado,#88056418 Mail UM 04/04,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
373,Acceso,LITORAL,ROH,SCO.ROH3,10.106.90.7,Transition,S4224,,,,Instalado,,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:32 UTC,,
658,Acceso,SUR,ROJ,SCO-ROJ1,10.106.47.2,Transition,S4224,"","",,Pendiente configuración,"","","","",2019-03-27 17:30:53 UTC,2019-03-27 17:30:53 UTC,,""
374,Acceso,LITORAL,RON,SCO-RON1,10.106.92.10,Transition,SM24-100SFP-AH,1010000050,"",,Instalado,"","","",27-28,2017-05-15 13:15:32 UTC,2019-01-09 18:11:30 UTC,,""
375,Acceso,LITORAL,RON,SCO-RON2,10.106.92.9,Transition,S4224,14531223,"",,Instalado,Se pide factibilidad de puertos a PIM-P #169467884. 30/7 se envia a UM,"","",27-28,2017-05-15 13:15:32 UTC,2019-01-09 18:12:14 UTC,,""
530,Acceso,LITORAL,RON,SCO-RON3,10.106.92.6,Transition,S4224,14618327,"",,Instalado,"",ROA.RON1,ge-0/0/3 y ge-11/0/1,27 y 28,2018-07-03 15:24:02 UTC,2018-12-14 17:30:53 UTC,,2.2.9.9
589,Acceso,Litoral,RON,SCO-RON4,10.106.92.7,Transition,S4224,"","",2018-12-18,Instalado,"","",ge-0/0/4 y ge-11/1/4,"",2018-12-03 15:44:51 UTC,2018-12-18 17:03:42 UTC,,2.2.9.9
590,Acceso,Litoral,RON,SCO-RON5,10.106.92.8,Transition,S4224,"","",2018-12-18,Instalado,"","",ge-0/0/9 y ge-11/1/5,"",2018-12-03 15:45:51 UTC,2018-12-18 17:04:03 UTC,,2.2.9.9
376,Acceso,LITORAL,ROO,SCO1.ROO-OA2000,10.106.93.10,MRV,MRV OA2000,00201A2D8EA0,,,Instalado,,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
519,Acceso,Litoral,ROO,SCO.ROO2,10.106.93.6,Transition,S4224,14580545,"",2018-03-22,Instalado,"",RAC.ROO1,ge-0/0/2 y ge-0/0/3,27 y 28,2018-03-22 12:55:56 UTC,2018-03-22 12:55:56 UTC,,
640,Acceso,Litoral,ROO,SCO-ROO3,10.106.93.121,Transition,S4224,"","",,Pendiente configuración,"","","","",2019-03-11 19:57:13 UTC,2019-03-11 19:57:13 UTC,,""
641,Acceso,Litoral,ROO,SCO-ROO4,10.106.93.122,Transition,S4224,"","",,Pendiente configuración,"","","","",2019-03-11 19:58:37 UTC,2019-03-11 19:58:37 UTC,,""
377,Acceso,LITORAL,ROS,SCO-ROS1,10.106.107.205,MRV,MRV OA2000,00201A251140,"",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2017-08-11 12:08:43 UTC,,
378,Acceso,LITORAL,ROS,SCO-ROS2,10.106.107.194,Transition,SM24-100SFP-AH,1013000073,"",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2017-08-11 12:09:33 UTC,,
500,Acceso,Litoral,ROS,SCO-ROS3,10.106.107.224,Transition,S4224,14585791,"",2017-12-20,Instalado,Se solicita alta en monitoreo a NOC,RAC.ROS1,ge-0/0/4 y ge-0/0/5,27 y 28,2017-10-27 14:23:57 UTC,2017-12-20 14:10:29 UTC,,
578,Acceso,Litoral,ROS,SCO-ROS4,10.106.107.4,Transition,S4224,"","",2019-01-04,Instalado,"",ROA1.ROS,ge-0/1/2 y ge-11/1/2,"",2018-11-28 18:32:12 UTC,2019-01-04 19:05:08 UTC,,2.2.9.9
579,Acceso,Litoral,ROS,SCO-ROS5,10.106.107.5,Transition,S4224,"","",2019-01-04,Instalado,"",ROA1.ROS,ge-0/1/3 y ge-11/1/3,"",2018-11-28 18:37:19 UTC,2019-01-04 19:05:35 UTC,,2.2.9.9
580,Acceso,Litoral,ROS,SCO-ROS6,10.106.107.226,Transition,S4224,"","",2019-01-04,Instalado,"",ROA1.ROS,ge-0/1/4 y ge-11/1/4,"",2018-11-28 18:38:52 UTC,2019-01-04 19:06:53 UTC,,2.2.9.9
386,Acceso,SUR,SAO,SCO1-SAO-TRANSITION,10.106.95.2,Transition,SM24-100SFP-AH,0012CFFA1FE4,"",,Instalado,06/12/2011 - Se envio a UM instalacion SCO,"","",27-28,2017-05-15 13:15:32 UTC,2018-10-05 20:36:46 UTC,,""
562,Acceso,SUR,SAO,SCO.SAO2,10.106.95.3,Transition,S4224,"","",,Instalado,"","","","",2018-10-05 20:37:53 UTC,2018-10-05 20:37:53 UTC,,2.2.9.9
379,Acceso,AMBA,SFE,SCO1.SFE-OA2000,10.103.11.3,MRV,MRV OA2000,00201A259560,,,Instalado,,,,25,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
380,Acceso,AMBA,SFE,SCO2.SFE-SM24,10.106.11.2,Transition,SM24-100SFP-AH,1010000029,,,Instalado,,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
381,Acceso,AMBA,SFE,SCO3.SFE-SM24,10.106.11.10,Transition,SM24-100SFP-AH,0012CFFA1B84,,,Instalado,03/09 Se pide factibilidad a PIM-P ( Ot. 5587678 ) /04/09 OT 5589739 a PIM-M mail a UM,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
382,Acceso,AMBA,SFE,SCO4.SFE-SM24,10.106.11.15,Transition,SM24-100SFP-AH,1013000043,,,Instalado,OT PIM-P #51347727 - 13/09/2013 Mail enviado a UM,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
383,Acceso,AMBA,SFE,SCO5.SFE-SM24,10.106.11.17,Transition,SM24-100SFP-AH,1033000027,,,Instalado,#92205348 MAIL UM 10/07/2014,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
642,Acceso,AMBA,SFE,SCO-SFE10,10.106.11.213,Transition,S4224,"","",2019-04-23,Instalado,"","",ge-0/3/9  Y ge-11/3/9,27 y 28,2019-03-13 13:30:39 UTC,2019-04-23 15:34:25 UTC,,2.2.9.9
384,Acceso,AMBA,SFE,SCO-SFE6,10.106.11.27,Transition,S4224,14525409,"",,Instalado,Se pide factibilidad de puertos a PIM-P OT #168428166. Se envia mail a UM,"","",27-28,2017-05-15 13:15:32 UTC,2019-01-03 15:10:28 UTC,,""
385,Acceso,AMBA,SFE,SCO-SFE7,10.106.11.41,Transition,S4224,14569360,54860,2017-05-30,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #54860,ROA1-SFE1,ge-0/2/8 y ge-11/1/3,27-28,2017-05-15 13:15:32 UTC,2019-01-09 13:19:49 UTC,,2.2.9.9
514,Acceso,AMBA,SFE,SCO.SFE8,10.106.11.54,Transition,S4224,14593170,"",2018-01-22,Instalado,"",ROA1.SFE,ge-0/0/1 y ge-11/0/1,27 y 28,2018-01-24 12:06:12 UTC,2018-01-24 12:06:12 UTC,,
612,Acceso,AMBA,SFE,SCO-SFE9,10.106.11.62,Transition,S4224,"","",2019-01-03,Instalado,"",ROA1.SFE1,ge-0/0/4 y ge-11/0/4,27 y 28,2018-12-19 20:23:23 UTC,2019-01-03 15:08:49 UTC,,2.2.9.9
397,Acceso,BUENOS AIRES,SMM,SCO-SMM1,10.106.24.2,Transition,S4224,14543315,"",,Instalado,Se solicitan puertos a PIM-P OT#187495703. mail a UM 28/12,"","",27-28,2017-05-15 13:15:33 UTC,2019-01-09 14:03:54 UTC,,2.2.9.9
387,Acceso,AMBA,SPC,SCO.SPC1,10.106.179.17,Transition,S4224,0012CFFA23C4,"",,Instalado,OT 68121869 Mail enviado a UM 07/03,"","","",2017-05-15 13:15:32 UTC,2019-02-06 18:09:40 UTC,,""
460,Acceso,SUR,SPC,SCO.SPC2,10.106.179.25,Transition,S4224,"",194264,2019-02-06,Instalado,"","",ge-1/0/4 y ge-1/2/3,27-28,2017-08-23 17:17:45 UTC,2019-02-06 18:09:19 UTC,,2.2.9.9
388,Acceso,AMBA,SPE1,SCO1.SPE1-TRANSITION,10.106.200.2,Transition,SM24-100SFP-AH,1013000087,,,Instalado,OT 82255207 Mail enviado a UM 17/03,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
389,Acceso,AMBA,SPE1,SCO.SPE2,10.106.200.3,Transition,S4224,14569407,"",2017-08-04,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #54871,ROA1.SPE1,ge-1/2/4 y ge-1/2/5,27-28,2017-05-15 13:15:33 UTC,2017-08-04 19:40:49 UTC,,
390,Acceso,AMBA,SPE1,SCO.SPE3,10.106.200.4,Transition,S4224,14571455,"",2017-07-13,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #54871,ROA1-SPE1,ge-1/2/6 y ge-1/2/7,27-28,2017-05-15 13:15:33 UTC,2017-07-13 20:24:03 UTC,,
391,Acceso,AMBA,SPE1,SCO-SPE4,10.106.200.5,Transition,S4224,14571441,"",2017-07-13,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #54871,ROA1-SPE1,ge-1/2/8 y ge-1/2/9,27-28,2017-05-15 13:15:33 UTC,2018-11-29 13:39:07 UTC,,2.2.9.9
392,Acceso,AMBA,SPE1,SCO.SPE5,10.106.200.6,Transition,S4224,14571438,"",2017-08-04,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #54871,ROA1-SPE1,ge-1/3/4 y ge-1/3/5,27-28,2017-05-15 13:15:33 UTC,2017-08-04 19:42:02 UTC,,
393,Acceso,SUR,SRO,SCO1-SRO-SM24,10.106.108.5,Transition,SM24-100SFP-AH,1010000055,,,Instalado,,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
394,Acceso,LITORAL,STA,SCO1.STA-SM24,10.106.96.2,Transition,SM24-100SFP-AH,,,,Instalado,Pedido cambio por SM24-100 06/09/2011,,,,2017-05-15 13:15:33 UTC,2017-05-15 13:15:33 UTC,,
396,Acceso,LITORAL,STA,SCO-STA3,10.106.96.4,Transition,S4224,14545912,,,Instalado,Se solicitan puertos a PIM-P OT#193869290. Se envia a UM 25/2/2016,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
596,Acceso,LITORAL NORTE,STA,SCO-STA4,10.106.96.11,Transition,S4224,14627255,"",2018-12-19,Instalado,"",ROA1.STA,ge-0/0/5 y ge-2/0/5,27 Y 28,2018-12-05 14:33:40 UTC,2018-12-20 14:10:32 UTC,,2.2.9.9
577,Acceso,LITORAL,STA,SCO-STA5,10.103.96.2,MRV,MRV OA2000,"","",,Instalado,"","","","",2018-11-26 14:26:41 UTC,2018-11-26 14:26:41 UTC,,""
597,Acceso,LITORAL NORTE,STA,SCO-STA6,10.106.96.15,Transition,S4224, 14627274,"",2018-12-19,Instalado,"",ROA1.STA,ge-0/0/6 y ge-2/0/6,27 Y 28,2018-12-05 14:35:53 UTC,2018-12-20 14:11:10 UTC,,2.2.9.9
595,Acceso,LITORAL NORTE,STA,SCO-STA7,10.106.96.8,Transition,S4224,"","",2018-12-19,Instalado,"",ROA1.STA,GE-0/0/2 Y 2/0/3  + GE 0/0/3 Y 2/0/4,25 Y 26 + 27 Y 28,2018-12-04 21:07:12 UTC,2018-12-20 14:12:20 UTC,,2.2.9.9
395,Acceso,LITORAL,STA,SWF-STA2-AC,10.106.96.3,Transition,S4224,14531225,,,Instalado,OT #1139188158 PIM-P ,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
398,Acceso,LITORAL,STF,SCO1.STF-TRANSITION,10.106.98.5,Transition,SM24-100SFP-AH,1033000023,,,Instalado,,,,,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
399,Acceso,LITORAL,STF,SCO2.STF-TRANSITION,10.106.98.2,Transition,SM24-100SFP-AH,1033000029,,,Instalado,Puertos OT 67821470 - 05/12 mail enviado a UM,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
400,Acceso,LITORAL,STF,SCO-STF3,10.106.98.6,Transition,S4224,14525463,"",,Instalado,Se pidio instalacion a UM (6/5/2015),"","",27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:36:00 UTC,,2.2.9.9
401,Acceso,LITORAL,STF,SCO-STF5,10.106.98.4,Transition,S4224,14525474,"",,Instalado,Se pide factibilidad de puertos a PIM-P OT #175997150. Se envia a UM 15/10,"","",27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:36:41 UTC,,2.2.9.9
402,Acceso,LITORAL,STF,SCO.STF6,10.106.98.8,Transition,S4224,14565250,"",2017-08-01,Instalado,"",RAC-STF1 - MX014Fibercorp,ge-0/0/8 y ge-0/0/9 - ae6,27-28,2017-05-15 13:15:33 UTC,2017-08-01 17:57:12 UTC,,
547,Acceso,SUR,SUA,SCO-SUA2,10.106.46.2,Transition,S4224,"","",,Instalado,"",ROA1.SUA1,ge-0/0/0/5 - ge-0/0/1/15,27 y 28,2018-08-31 19:34:18 UTC,2018-10-02 13:39:43 UTC,,""
343,Acceso,AMBA,SUI,SCO.SUI1,10.106.3.130,MRV,MRV OA2000,00201A251100,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/2 y ge-1/0/2 ,25-26,2017-05-15 13:15:32 UTC,2017-07-12 13:28:33 UTC,,
350,Acceso,AMBA,SUI,SCO.SUI10,10.106.3.176,Transition,SM24-100SFP-AH,1013000012,"",,Instalado,#104101198 UM 17/7,SAC-SUI1 - EX4550,ge-0/0/11 y ge-1/0/11,27-28,2017-05-15 13:15:32 UTC,2017-07-12 13:28:45 UTC,,
341,Acceso,AMBA,SUI,SCO.SUI11,10.106.3.136,Transition,SM24-100SFP-AH,0012CFFA2384,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/12 y ge-1/0/12 ,27-28,2017-05-15 13:15:32 UTC,2017-07-12 14:32:12 UTC,,
351,Acceso,AMBA,SUI,SCO-SUI12,10.106.3.245,Transition,S4224,14525452,"",,Instalado,"",SAC.SUI1 - EX4550,ge-0/0/13 y ge-1/0/13,27-28,2017-05-15 13:15:32 UTC,2018-11-21 14:48:11 UTC,,2.2.9.9
352,Acceso,AMBA,SUI,SCO.SUI13,10.106.16.88,Transition,S4224,14563776,"",,Instalado,Asigancion interna Ing de red en switch MERVAL,SAC.SUI1 - EX4550,ge-0/0/14 y ge-1/0/14,27-28,2017-05-15 13:15:32 UTC,2018-11-21 14:49:15 UTC,,2.2.9.9
344,Acceso,AMBA,SUI,SCO.SUI2,10.106.3.131,MRV,MRV OA2000,00201A251420,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/3 y ge-1/0/3,25-26,2017-05-15 13:15:32 UTC,2017-07-12 14:33:54 UTC,,
340,Acceso,AMBA,SUI,SCO.SUI3,10.106.3.138,MRV,MRV OA2000,00201A259380,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/4 y ge-1/0/4,25-26,2017-05-15 13:15:32 UTC,2017-07-12 14:33:45 UTC,,
345,Acceso,AMBA,SUI,SCO.SUI4,10.106.3.132,MRV,MRV OA2000,00201A2513C0,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/5 y ge-1/0/5,25-26,2017-05-15 13:15:32 UTC,2017-07-12 14:33:36 UTC,,
346,Acceso,AMBA,SUI,SCO.SUI5,10.106.3.133,MRV,MRV OA2000,00201A259440,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/6 y ge-1/0/6,25-26,2017-05-15 13:15:32 UTC,2017-07-12 14:33:28 UTC,,
347,Acceso,AMBA,SUI,SCO.SUI6,10.106.3.134,MRV,MRV OA2000,00201A2596E0,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/7 y ge-1/0/7,25-26,2017-05-15 13:15:32 UTC,2017-07-12 14:33:17 UTC,,
348,Acceso,AMBA,SUI,SCO.SUI7,10.106.3.135,MRV,MRV OA2000,00201A2D8E60,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/8 y ge-1/0/8,25-26,2017-05-15 13:15:32 UTC,2017-07-12 14:32:45 UTC,,
342,Acceso,AMBA,SUI,SCO.SUI8,10.106.3.137 *,Transition,SM24-100SFP-AH,"","",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/9 y ge-1/0/9,27-28,2017-05-15 13:15:32 UTC,2017-07-12 14:32:35 UTC,,
349,Acceso,AMBA,SUI,SCO.SUI9,10.106.3.129,Transition,SM24-100SFP-AH,0012CFE766DC,"",,Instalado,"",SAC-SUI1 - EX4550,ge-0/0/10 y ge-1/0/10,27-28,2017-05-15 13:15:32 UTC,2017-07-12 14:32:26 UTC,,
403,Acceso,BUENOS AIRES,TAN,SCO1.TAN,10.106.21.2,Transition,SM24-100SFP-AH,1010000060,"",,Instalado,"","","",27-28,2017-05-15 13:15:33 UTC,2017-05-22 17:56:11 UTC,,
412,Acceso,BUENOS AIRES,TAN,SCO.TAN10,10.106.21.36,Transition,S4224,"","",,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2017-09-27 18:47:59 UTC,,
413,Acceso,BUENOS AIRES,TAN,SCO.TAN11,10.106.21.37,Transition,S4224,"","",2017-07-20,Instalado,"
Se pide factibilidad de puertos a PIM-P OT Maximo #81817","","",27-28,2017-05-15 13:15:33 UTC,2017-10-24 16:44:24 UTC,,
414,Acceso,BUENOS AIRES,TAN,SCO.TAN12,10.106.21.38,Transition,S4224,"","",2017-07-20,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2018-02-15 18:20:08 UTC,,
415,Acceso,BUENOS AIRES,TAN,SCO.TAN13,10.106.21.39,Transition,S4224,"","",,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2017-09-27 18:48:29 UTC,,
416,Acceso,BUENOS AIRES,TAN,SCO.TAN14,10.106.21.40,Transition,S4224,"","",2017-07-20,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2018-02-15 18:20:23 UTC,,
405,Acceso,BUENOS AIRES,TAN,SCO-TAN3,10.106.21.9,Transition,S4224,14569388,"",2017-06-09,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #46509.  se envia a UM 23/3/2017,SAC-TAN1 - EX4550,ge-0/0/23 y ge-1/0/4,27-28,2017-05-15 13:15:33 UTC,2018-11-29 13:35:24 UTC,,2.2.9.9
406,Acceso,BUENOS AIRES,TAN,SCO.TAN4,10.106.21.30,Transition,S4224,14569382,"",2017-06-12,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,SAC-TAN1 - EX4550,ge-0/0/5 y ge-1/0/5,27-28,2017-05-15 13:15:33 UTC,2017-06-12 18:13:39 UTC,,
407,Acceso,BUENOS AIRES,TAN,SCO.TAN5,10.106.21.31,Transition,S4224,14569368,"",2017-06-12,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,SAC-TAN1 - EX4550,ge-0/0/6 y ge-1/0/6,27-28,2017-05-15 13:15:33 UTC,2017-06-12 18:13:24 UTC,,
408,Acceso,BUENOS AIRES,TAN,SCO.TAN6,10.106.21.32,Transition,S4224,14575059,"",2017-06-12,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,SAC-TAN1 - EX4550,ge-0/0/7 y ge-1/0/7,27-28,2017-05-15 13:15:33 UTC,2017-09-27 18:48:48 UTC,,
409,Acceso,BUENOS AIRES,TAN,SCO.TAN7,10.106.21.33,Transition,S4224,"","",2017-07-20,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2018-02-15 18:18:58 UTC,,
410,Acceso,BUENOS AIRES,TAN,SCO.TAN8,10.106.21.34,Transition,S4224,"","",2017-07-20,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2018-02-15 18:19:19 UTC,,
411,Acceso,BUENOS AIRES,TAN,SCO.TAN9,10.106.21.35,Transition,S4224,"","",2017-07-20,Instalado,Se pide factibilidad de puertos a PIM-P OT Maximo #81817,"","",27-28,2017-05-15 13:15:33 UTC,2018-02-15 18:19:45 UTC,,
404,Acceso,BUENOS AIRES,TAN,SWF-TAN2-AC,10.106.21.4,Transition,S4224,14525416,"",,Instalado,OT #134148600 UM 16/1,"","",27-28,2017-05-15 13:15:33 UTC,2017-05-22 17:38:45 UTC,,
417,Acceso,SUR,TAY,SCO1.TAY-ML4004,10.106.201.2,Transition,MIL-SM4004TG,,,,Instalado,Pedido cambio por SM24-100 06/09/2011,,,,2017-05-15 13:15:33 UTC,2017-05-15 13:15:33 UTC,,
418,Acceso,SUR,TAY,SCO-TAY2,10.106.201.3,Transition,S4224,1013000093,"",,Instalado,#92207358 MAIL UM 28/04,"","",27-28,2017-05-15 13:15:33 UTC,2019-01-08 17:25:24 UTC,,""
419,Acceso,AMBA,TOR,SCO-TOR1,10.103.147.23,MRV,MRV OA2000,00201A2596A0,"",,Instalado,vlan 55: 10.106.147.33,"","",25,2017-05-15 13:15:33 UTC,2019-02-05 12:35:23 UTC,,""
420,Acceso,AMBA,TOR,SCO-TOR2,10.106.147.15,Transition,S4224,1013000039,"",,Instalado,12/01/2012 - Se pidio factibilidad a PIMP ( Ot: 5081683 ) / 10/02 Se piden los Ports a PIM-M ( Ot: 5181946 ) - 14/02 se pide instalacion a UM,"","","",2017-05-15 13:15:33 UTC,2019-02-05 12:36:23 UTC,,""
421,Acceso,AMBA,TOR,SCO-TOR3,10.106.147.9,Transition,SM24-100SFP-AH,1033000035,"",,Instalado,OT 66172734 - 05/12 mail enviado a UM,"","","",2017-05-15 13:15:33 UTC,2019-02-05 12:36:05 UTC,,""
422,Acceso,AMBA,TOR,SCO-TOR4,10.106.147.20,Transition,S4224,14531229,"",,Instalado,Se pide factibilidad de puertos a PIM-P OT #171805946. Se envia a UM 21/8,SAC.TOR1,ge-0/0/8 y ge-0/0/9,27-28,2017-05-15 13:15:33 UTC,2018-11-14 19:39:33 UTC,,2.2.9.9
423,Acceso,AMBA,TOR,SCO-TOR5,10.106.147.29,Transition,S4224,14575049,"",2017-08-14,Instalado,Se pide factibilidad de puertos a PIM-P Maximo #74237,SAC-TOR1 - EX4550,ge-0/0/10 y ge-0/0/11,27-28,2017-05-15 13:15:33 UTC,2018-11-14 19:40:23 UTC,,2.2.9.9
544,Acceso,LITORAL,TUE,SCO-TUE1,10.106.115.2,Transition,S4224,"","",2018-08-28,Instalado,"",roa1.tue1, ge-1/1/0 y ge-1/2/6 ,27 y 28,2018-08-14 19:41:42 UTC,2019-02-20 15:01:45 UTC,,2.2.9.9
424,Acceso,CENTRO,VAD,SCO1-VAD-TRANSITION,10.106.58.2,Transition,SM24-100SFP-AH,0012CFFA2664,,,Instalado,03/05/2012 se oide factibilidad ( Ot: 5385353 ) //  5440655  ,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
425,Acceso,CENTRO,VAD,SCO2-VAD-TRANSITION,10.106.58.3,Transition,S4224,14526154,,,Instalado,OT #137297518 UM 06/02,,,23-24,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
623,Acceso,CENTRO,VAD,SCO-VAD3,10.106.58.7,Transition,S4224,"","",,Instalado,"","","","",2019-01-14 14:09:21 UTC,2019-01-14 14:09:21 UTC,,""
628,Acceso,CENTRO,VAD,SCO-VAD4,10.106.58.31,Transition,S4224,14643404,"",2019-02-25,Instalado,"",ROA1.VAD,ge-0/0/0/0 y ge-0/7/0/0,27 y 28,2019-01-15 16:05:14 UTC,2019-02-25 19:40:18 UTC,,2.2.9.9
426,Acceso,AMBA,VBO,SCO1.VBO-OA2000,10.103.150.2,MRV,MRV OA2000,00201A206420,,,Instalado,,,,26,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
427,Acceso,AMBA,VBO,SCO2.VBO-SM24,10.106.150.10,Transition,SM24-100SFP-AH,1033000032,,,Instalado,,,,,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
428,Acceso,AMBA,VBO,SCO-VBO3,10.106.150.12,Transition,S4224,14525448,"",,Instalado,OT #134150416UM 19/1,ROA1.VBO1,"",27-28,2017-05-15 13:15:33 UTC,2018-11-21 14:17:27 UTC,,2.2.9.9
523,Acceso,AMBA,VBO,SCO-VBO4,10.106.150.6,Transition,S4224,14598966,"",,Instalado,"Operativo desde 18/05/2018
",ROA.VBO1,ge-0/2/1 y ge-11/1/6,27 y 28,2018-05-09 18:31:21 UTC,2018-05-18 20:00:08 UTC,,
624,Acceso,AMBA,VBO,SCO-VBO5,10.106.150.193 ,Transition,S4224,"","",2019-03-27,Instalado,"",ROA1.VBO,"","",2019-01-15 15:03:30 UTC,2019-03-27 13:24:31 UTC,,2.2.9.9
429,Acceso,LITORAL,VCO1,SCO1.VCO1-S4224,10.106.25.2,Transition,S4224,14525412,,,Instalado,#104510778 UM 26/1,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
465,Acceso,AMBA,VCR,SCO.VCR1,10.106.61.2,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/2 y ge-0/0/3,"",2017-09-20 17:45:16 UTC,2018-12-26 15:57:40 UTC,,""
474,Acceso,AMBA,VCR,SCO.VCR10,10.106.61.11,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/20 y ge-0/0/21,"",2017-09-20 18:12:29 UTC,2018-12-26 15:56:45 UTC,,""
470,Acceso,AMBA,VCR,SCO.VCR11,10.106.61.7,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/12 y ge-0/0/13,"",2017-09-20 18:05:11 UTC,2019-03-25 17:25:07 UTC,,""
522,Acceso,AMBA,VCR,SCO-VCR12,10.106.61.13,Transition,S4224,"","",2018-05-01,Instalado,"",SAC.VCR1,ge-0/0/24 y ge-0/0/25,27 y 28,2018-04-23 12:36:41 UTC,2018-12-26 15:57:08 UTC,,""
631,Acceso,AMBA,VCR,SCO-VCR13,10.106.61.168,Transition,S4224,14525453,"",2019-03-08,Instalado,"",SAC-VCR1,ge-0/0/26 y ge-0/0/27,27 y 28,2019-02-07 17:49:08 UTC,2019-03-08 16:07:46 UTC,,2.2.9.9
466,Acceso,AMBA,VCR,SCO.VCR2,10.106.61.3,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/4 y ge-0/0/5,"",2017-09-20 17:48:26 UTC,2018-12-26 15:57:56 UTC,,""
467,Acceso,AMBA,VCR,SCO.VCR3,10.106.61.9,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/6 y ge-0/0/7,"",2017-09-20 17:52:01 UTC,2018-12-26 15:58:28 UTC,,""
468,Acceso,AMBA,VCR,SCO.VCR4,10.106.61.10,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/8 y ge-0/0/9,27-28,2017-09-20 17:58:46 UTC,2018-12-26 15:58:41 UTC,,""
469,Acceso,AMBA,VCR,SCO.VCR5,10.106.61.6,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/10 y ge-0/0/11,"",2017-09-20 18:00:19 UTC,2018-12-26 15:58:53 UTC,,""
